Gene Set	Score	0.95 MoE	P-Value	FDR
IPA_SNAI1_UP	-0.20148136031828534		0.32404006677796326	0.7378787878787879
IPA_CREBBP_DN	-0.20195403616754667		0.3234557595993322	0.7378787878787879
IPA_CTCF_DN	-0.20218631740217108		0.3232888146911519	0.7378787878787879
IPA_EHMT2_DN	-0.20343112615788012		0.32228714524207014	0.7378787878787879
IPA_PPARGC1A_DN	-0.20347845772915965		0.32220367278797996	0.7378787878787879
IPA_FOXP1_DN	-0.20364434326466285		0.32212020033388983	0.7378787878787879
IPA_SP8_UP	-0.2047245427583271		0.32136894824707846	0.7378787878787879
IPA_H2AFY_DN	-0.20495520356390468		0.32120200333889815	0.7378787878787879
IPA_KDM5B_DN	-0.20501873435509585		0.3208681135225376	0.7378787878787879
IPA_FOSL1_UP	-0.20586550012494426		0.3201168614357262	0.7378787878787879
IPA_TBX2_UP	-0.2065488533294143		0.31961602671118533	0.7378787878787879
IPA_ERG_DN	-0.2072155552863185		0.31853088480801334	0.7378787878787879
IPA_E2F6_DN	-0.20836315314321494		0.3166110183639399	0.7378787878787879
IPA_SMAD6_UP	-0.2086477928166222		0.3164440734557596	0.7378787878787879
IPA_ZBTB16_UP	-0.20978942076501927		0.3154424040066778	0.7378787878787879
IPA_NEUROG2_UP	-0.2099435956377		0.31527545909849747	0.7378787878787879
IPA_NFATC3_UP	-0.20997922933719454		0.31519198664440734	0.7378787878787879
IPA_IFI16_DN	-0.21014810086312108		0.3148580968280467	0.7378787878787879
IPA_ATOH1_UP	-0.2110938091664013		0.31335559265442403	0.7378787878787879
IPA_PRDM1_UP	-0.2111869445099759		0.3131886477462437	0.7378787878787879
IPA_ZSCAN10_UP	-0.21131748296242983		0.3131051752921536	0.7378787878787879
IPA_MLLT3_UP	-0.21141171599708078		0.31302170283806346	0.7378787878787879
IPA_LEF1_UP	-0.21193827803443113		0.3123539232053422	0.7378787878787879
IPA_SMAD5_UP	-0.2126446179926351		0.31176961602671116	0.7378787878787879
IPA_PA2G4_DN	-0.21402532948983893		0.30926544240400666	0.7378787878787879
IPA_SMAD4_UP	-0.21435762116840637		0.30918196994991654	0.7378787878787879
IPA_HDAC6_UP	-0.2146976255859108		0.3089315525876461	0.7378787878787879
IPA_MEOX2_DN	-0.21504257274362237		0.30851419031719535	0.7378787878787879
IPA_E2F4_UP	-0.215631409248934		0.3080968280467446	0.7378787878787879
IPA_NKX3-1_UP	-0.21690302413863483		0.30667779632721204	0.7378787878787879
IPA_ACTR3_UP	-0.21704333332023754		0.3063439065108514	0.7378787878787879
IPA_PROX1_DN	-0.21715473463448412		0.3060100166944908	0.7378787878787879
IPA_PAX2_DN	-0.21745771793410995		0.30509181969949917	0.7378787878787879
IPA_CDX1_UP	-0.2186547607877798		0.30375626043405674	0.7378787878787879
IPA_SPIB_UP	-0.21883282759695324		0.303338898163606	0.7378787878787879
IPA_MAP3K7_UP	-0.21920167305939567		0.3030050083472454	0.7378787878787879
IPA_PAF1_UP	-0.21997925830166443		0.301669449081803	0.7375510204081632
IPA_CHD8_UP	-0.22026539785737584		0.3010016694490818	0.7374233128834357
IPA_TFDP1_DN	-0.22126734640530643		0.30008347245409017	0.7366803278688525
IPA_HDAC3_UP	-0.22137994315341025		0.29991652754590986	0.7366803278688525
IPA_FLI1_DN	-0.22159718735018885		0.2996661101836394	0.7366803278688525
IPA_TFCP2_UP	-0.2232367299380152		0.29791318864774624	0.7358762886597938
IPA_HOXA1_DN	-0.22386531331927675		0.29716193656093487	0.7355371900826446
IPA_SKP2_UP	-0.2244505039121982		0.29624373956594324	0.7347826086956522
IPA_ZIC2_UP	-0.22797229569117394		0.293322203672788	0.729045643153527
IPA_FOXC2_UP	-0.2312986415315258		0.28948247078464107	0.720997920997921
IPA_ETV6_UP	-0.2315019785549306		0.28931552587646076	0.720997920997921
IPA_RBBP4_UP	-0.23230286447204315		0.28864774624373957	0.720997920997921
IPA_GATA6_UP	-0.2328151691419414		0.2882303839732888	0.720997920997921
IPA_IRF4_DN	-0.23316994251255976		0.2879799666110184	0.720997920997921
IPA_MEF2C_DN	-0.2337758011203275		0.28731218697829713	0.720997920997921
IPA_GATA4_DN	-0.23395755825847714		0.2868948247078464	0.720997920997921
IPA_ONECUT1_UP	-0.23449133192105218		0.2863939899833055	0.720997920997921
IPA_FOS_DN	-0.2347716221437528		0.2860601001669449	0.720997920997921
IPA_HDAC4_UP	-0.2349252144884873		0.28597662771285476	0.720997920997921
IPA_HDAC1_UP	-0.2351076915900612		0.28580968280467445	0.720997920997921
IPA_ETV1_DN	-0.2351114312359569		0.2857262103505843	0.720997920997921
IPA_STAT3_DN	-0.23694601238560323		0.2842237061769616	0.720997920997921
IPA_SOX10_UP	-0.23871152726103637		0.2827212020033389	0.720997920997921
IPA_NKX3-2_UP	-0.24059805213823685		0.28146911519198664	0.720997920997921
IPA_NOTCH1_DN	-0.2419135660267868		0.28046744574290483	0.720997920997921
IPA_FOXG1_UP	-0.242403333019942		0.2800500834724541	0.720997920997921
IPA_NR0B2_UP	-0.24363184567865287		0.279465776293823	0.720997920997921
IPA_E2F2_UP	-0.2441033053695896		0.27904841402337227	0.720997920997921
IPA_SREBF2_UP	-0.24464492194678264		0.2783806343906511	0.720997920997921
IPA_ETV1_UP	-0.244690806282057		0.27829716193656096	0.720997920997921
IPA_FOXO3_UP	-0.2449629417681452		0.2778797996661102	0.720997920997921
IPA_EP400_UP	-0.24567610259769446		0.27721202003338896	0.720997920997921
IPA_TWIST1_DN	-0.24577576335805906		0.2769616026711185	0.720997920997921
IPA_PPARG_DN	-0.2457888266389077		0.2768781302170284	0.720997920997921
IPA_CEBPE_UP	-0.2474125606262536		0.27629382303839733	0.720997920997921
IPA_NR2C1_DN	-0.24831532783979152		0.2752921535893155	0.720997920997921
IPA_ISL1_DN	-0.24953411050070184		0.2743739565943239	0.720997920997921
IPA_IRF1_UP	-0.2501507990999309		0.27370617696160265	0.720997920997921
IPA_FOXC1_UP	-0.25034041931452483		0.2732888146911519	0.720997920997921
IPA_HOXC8_UP	-0.2504679738679786		0.27295492487479134	0.720997920997921
IPA_SMARCA2_UP	-0.25111418508831945		0.2726210350584307	0.720997920997921
IPA_PARP1_DN	-0.2527608394286461		0.2708681135225376	0.720997920997921
IPA_SUZ12_DN	-0.2537945844202904		0.2699499165275459	0.720997920997921
IPA_NEUROD2_UP	-0.2582224303854596		0.26602671118530885	0.7129753914988815
IPA_PPP1R13B_UP	-0.2593643199881872		0.2647746243739566	0.7112107623318386
IPA_GATA1_UP	-0.26098235962735183		0.26352253756260435	0.709438202247191
IPA_USF1_UP	-0.26112099879338274		0.26343906510851417	0.709438202247191
IPA_ATF1_UP	-0.26189580382532834		0.2630217028380634	0.709438202247191
IPA_PPARA_DN	-0.2621835097700689		0.262771285475793	0.709438202247191
IPA_MYBL2_UP	-0.2622236066781218		0.26268781302170285	0.709438202247191
IPA_PARP1_UP	-0.2623568329698536		0.26260434056761267	0.709438202247191
IPA_JUNB_UP	-0.26412841357560046		0.2609348914858097	0.709438202247191
IPA_SCXA_DN	-0.26423559166902616		0.26068447412353923	0.709438202247191
IPA_ZFPM1_DN	-0.26504385051904195		0.2601001669449082	0.709438202247191
IPA_HLTF_DN	-0.2656400615623772		0.2595158597662771	0.709438202247191
IPA_TP53BP1_DN	-0.2656400615623772		0.2595158597662771	0.709438202247191
IPA_HIST2H3C_DN	-0.2656400615623772		0.2595158597662771	0.709438202247191
IPA_ERCC6L_DN	-0.2656400615623772		0.2595158597662771	0.709438202247191
IPA_GTF3C2_DN	-0.2656400615623772		0.2595158597662771	0.709438202247191
IPA_ASCL1_UP	-0.2658474881836845		0.25909849749582636	0.709438202247191
IPA_KMT2D_UP	-0.26666484840540816		0.2585141903171953	0.709438202247191
IPA_CREM_DN	-0.26746116300919653		0.25826377295492486	0.709438202247191
IPA_MXI1_DN	-0.26979879668176143		0.2568447412353923	0.709438202247191
IPA_GATA3_UP	-0.2710417882038176		0.2561769616026711	0.709438202247191
IPA_SPIC_DN	-0.27156218188763354		0.25542570951585974	0.709438202247191
IPA_ZNF711_DN	-0.2716241455712139		0.2553422370617696	0.709438202247191
IPA_SETD7_DN	-0.2716241455712139		0.2553422370617696	0.709438202247191
IPA_IRF3_UP	-0.2751962642165737		0.25208681135225375	0.709438202247191
IPA_PAX3_UP	-0.2759618190034397		0.25191986644407344	0.709438202247191
IPA_SP7_DN	-0.2773360846765297		0.25158597662771287	0.709438202247191
IPA_IRF8_UP	-0.2775875132731508		0.2515025041736227	0.709438202247191
IPA_ZFP42_DN	-0.2798360405245821		0.2503338898163606	0.709438202247191
IPA_KMT2A_UP	-0.280132075054122		0.2501669449081803	0.709438202247191
IPA_SMYD3_UP	-0.28218694678501693		0.2486644407345576	0.709438202247191
IPA_SPDEF_DN	-0.28252719916231533		0.248330550918197	0.709438202247191
IPA_RARB_UP	-0.282740838110791		0.24808013355592654	0.709438202247191
IPA_HDAC8_DN	-0.28368502530438217		0.24674457429048413	0.709438202247191
IPA_PSAP_UP	-0.28395408095126856		0.24632721202003338	0.709438202247191
IPA_HAND2_UP	-0.28478910096854565		0.2459933222036728	0.709438202247191
IPA_DDIT3_UP	-0.2849201723508954		0.24574290484140235	0.709438202247191
IPA_NANOG_DN	-0.28546443823768813		0.24457429048414023	0.709438202247191
IPA_PEG3_UP	-0.2880412177840142		0.24232053422370617	0.709438202247191
IPA_MAX_UP	-0.2881121501929319		0.242237061769616	0.709438202247191
IPA_KLF5_DN	-0.2890124007988803		0.24123539232053423	0.709438202247191
IPA_FOXI1_UP	-0.28958568880419505		0.24081803005008348	0.709438202247191
IPA_NR1H2_UP	-0.2902802263445155		0.2400667779632721	0.709438202247191
IPA_CTBP1_DN	-0.290724828627937		0.23973288814691152	0.709438202247191
IPA_HOXC8_DN	-0.29074934251615636		0.23964941569282136	0.709438202247191
IPA_HDAC4_DN	-0.2911196277485225		0.23914858096828046	0.709438202247191
IPA_HDAC5_DN	-0.2916350363064339		0.23856427378964942	0.709438202247191
IPA_VAV1_DN	-0.292829256739017		0.23781302170283805	0.709438202247191
IPA_RUNX1T1_DN	-0.29312702673629937		0.23764607679465777	0.709438202247191
IPA_MZF1_DN	-0.2934394174001329		0.23697829716193655	0.709438202247191
IPA_HDAC8_UP	-0.29642631730858787		0.23414023372287146	0.7065491183879093
IPA_ELF4_UP	-0.2972708512324544		0.2337228714524207	0.7065491183879093
IPA_MYC_DN	-0.29764489728856425		0.2333889816360601	0.7065491183879093
IPA_ABL1_UP	-0.29806411757151086		0.2325542570951586	0.7065491183879093
IPA_KDM8_UP	-0.29828661716900035		0.2323873121869783	0.7065491183879093
IPA_WDR82_UP	-0.30009791309018785		0.23063439065108515	0.7048469387755102
IPA_SSRP1_UP	-0.3040433566051974		0.22796327212020034	0.6984654731457801
IPA_STAT3_UP	-0.30436533780644565		0.22762938230383972	0.6984654731457801
IPA_PITX2_UP	-0.304841708454234		0.22737896494156928	0.6984654731457801
IPA_CEBPB_DN	-0.30546510405874705		0.22662771285475794	0.6984654731457801
IPA_CTR9_UP	-0.3063716210929737		0.22545909849749582	0.6979328165374677
IPA_PGR_DN	-0.30713554089771594		0.22479131886477463	0.6976683937823834
IPA_CDX2_DN	-0.30799244049439284		0.22445742904841404	0.6976683937823834
IPA_NR3C1_DN	-0.31280850771636715		0.22203672787979967	0.6927083333333334
IPA_NKX3-1_DN	-0.31305454644125846		0.22170283806343907	0.6927083333333334
IPA_NFE2L2_DN	-0.31369904128954024		0.22086811352253757	0.6926701570680629
IPA_MED13_DN	-0.31444652560975433		0.21994991652754592	0.6916010498687665
IPA_NR2F1_DN	-0.31457305830459925		0.21986644407345576	0.6916010498687665
IPA_FOXP1_UP	-0.3150125826800546		0.21944908180300501	0.6916010498687665
IPA_PSMC6_UP	-0.3155461817258194		0.2189482470784641	0.6916010498687665
IPA_SP100_DN	-0.3155461817258194		0.2189482470784641	0.6916010498687665
IPA_BNC1_DN	-0.3155461817258194		0.2189482470784641	0.6916010498687665
IPA_RNF2_UP	-0.31617436281670475		0.2181135225375626	0.6916010498687665
IPA_MYF5_DN	-0.3165451294338869		0.2179465776293823	0.6916010498687665
IPA_ZFPM2_UP	-0.31680989667908754		0.21769616026711186	0.6916010498687665
IPA_FUS_UP	-0.3172677345691379		0.2172787979966611	0.6916010498687665
IPA_CTBP2_UP	-0.3187268422806943		0.2164440734557596	0.6916010498687665
IPA_IL18_UP	-0.31892045411207565		0.21602671118530886	0.6916010498687665
IPA_SMARCA2_DN	-0.31916279154893545		0.2157762938230384	0.6916010498687665
IPA_HR_DN	-0.3199687334102058		0.21535893155258765	0.6916010498687665
IPA_AR_UP	-0.32014731531231333		0.21485809682804674	0.6916010498687665
IPA_HOXB8_UP	-0.3205088468668315		0.2146076794657763	0.6916010498687665
IPA_SALL3_DN	-0.3213445301656773		0.21385642737896493	0.6916010498687665
IPA_JUN_DN	-0.32515927579877446		0.21176961602671118	0.6916010498687665
IPA_TFDP1_UP	-0.3270326595942522		0.21093489148580968	0.6916010498687665
IPA_MYF5_UP	-0.32954493786382566		0.20893155258764606	0.6914364640883978
IPA_NR5A1_UP	-0.331677459046203		0.20784641068447413	0.6897506925207756
IPA_ETV4_UP	-0.33184928674589564		0.20751252086811353	0.6897506925207756
IPA_RBPJ_DN	-0.33238925870407593		0.20726210350584306	0.6897506925207756
IPA_NCOA1_DN	-0.33324925632544267		0.20651085141903172	0.6897506925207756
IPA_HOXA9_UP	-0.33334331398968436		0.20626043405676128	0.6897506925207756
IPA_FOXL2_DN	-0.33365127617721263		0.20601001669449082	0.6897506925207756
IPA_ELF3_UP	-0.3338394871070402		0.2058430717863105	0.6897506925207756
IPA_SNAI2_UP	-0.33424307888098576		0.2055091819699499	0.6897506925207756
IPA_NR2C1_UP	-0.33537704537772994		0.20459098497495826	0.6897506925207756
IPA_ATF2_UP	-0.33551576590325444		0.20434056761268782	0.6897506925207756
IPA_FGF3_UP	-0.3374995177624928		0.20242070116861435	0.6897506925207756
IPA_JUN_UP	-0.3395040430121026		0.20075125208681135	0.6871428571428572
IPA_HIST1H1T_UP	-0.33955309812496365		0.2006677796327212	0.6871428571428572
IPA_KDM8_DN	-0.34023091982414777		0.2	0.6871428571428572
IPA_RUNX1T1_UP	-0.341002718251458		0.19958263772954926	0.6871428571428572
IPA_EHF_DN	-0.342920972793792		0.19833055091819699	0.6867052023121387
IPA_EMX2_UP	-0.34340202065612324		0.19808013355592655	0.6867052023121387
IPA_GLI3_UP	-0.3489629299854179		0.19474123539232052	0.6781976744186046
IPA_HOXC6_UP	-0.35021470686309		0.19373956594323874	0.6766763848396501
IPA_RBL1_DN	-0.3506326003653213		0.193322203672788	0.6766763848396501
IPA_ETS1_DN	-0.351019172558841		0.19307178631051752	0.6766763848396501
IPA_KAT5_DN	-0.3513056064607958		0.19282136894824708	0.6766763848396501
IPA_HDAC7_UP	-0.35143687416059016		0.19273789649415693	0.6766763848396501
IPA_TARBP2_UP	-0.35172630904177093		0.19240400667779634	0.6766763848396501
IPA_KLF4_UP	-0.3521482869932672		0.19181969949916527	0.6766763848396501
IPA_IKZF1_UP	-0.3524629421137834		0.19148580968280468	0.6766763848396501
IPA_ATF6_UP	-0.3539794145408385		0.19023372287145243	0.6766763848396501
IPA_FOXP3_DN	-0.35444913237428327		0.18998330550918197	0.6766763848396501
IPA_GCM1_UP	-0.3551570347178768		0.1890651085141903	0.6766763848396501
IPA_DDIT3_DN	-0.3587318671352522		0.18597662771285475	0.6710843373493975
IPA_NFE2_DN	-0.3604495795075377		0.18547579298831385	0.6710843373493975
IPA_DAXX_DN	-0.3655675149932032		0.1823873121869783	0.6621212121212121
IPA_BCL6_UP	-0.36642752423739994		0.18130217028380635	0.6601823708206687
IPA_FLII_UP	-0.36680070956862815		0.1808848080133556	0.6601823708206687
IPA_KDM6B_UP	-0.3672162884335295		0.18080133555926545	0.6601823708206687
IPA_MECP2_UP	-0.3679638031147477		0.1802170283806344	0.6601823708206687
IPA_YWHAZ_UP	-0.36929519108206565		0.1793823038397329	0.6601823708206687
IPA_MYOG_DN	-0.3742279456044283		0.17454090150250418	0.6453703703703705
IPA_CBFB_UP	-0.37524291260592035		0.17337228714524208	0.6430340557275542
IPA_CREB3L3_UP	-0.3754254074708307		0.17328881469115193	0.6430340557275542
IPA_TFEB_UP	-0.37658750586780865		0.17086811352253756	0.6376947040498443
IPA_DAXX_UP	-0.37838714385607747		0.1701168614357262	0.6368750000000001
IPA_ATF5_UP	-0.3784615771589672		0.17003338898163606	0.6368750000000001
IPA_HIF3A_DN	-0.37872618874850306		0.1696160267111853	0.6368750000000001
IPA_NFKB2_UP	-0.37936894237843455		0.1687813021702838	0.6368750000000001
IPA_RBL1_UP	-0.3803853036827016		0.1681135225375626	0.6368750000000001
IPA_MYCBP_UP	-0.38045925472439873		0.1679465776293823	0.6368750000000001
IPA_HDAC2_UP	-0.3822988429597802		0.1667779632721202	0.6363057324840764
IPA_ZNF528_UP	-0.38258859270305434		0.1666110183639399	0.6363057324840764
IPA_ZNF431_UP	-0.38258859270305434		0.1666110183639399	0.6363057324840764
IPA_ZNF708_UP	-0.38258859270305434		0.1666110183639399	0.6363057324840764
IPA_ZNF254_UP	-0.38258859270305434		0.1666110183639399	0.6363057324840764
IPA_ZNF91_UP	-0.38258859270305434		0.1666110183639399	0.6363057324840764
IPA_ZNF100_UP	-0.38258859270305434		0.1666110183639399	0.6363057324840764
IPA_NR5A2_DN	-0.38288843712063053		0.16602671118530885	0.6363057324840764
IPA_TADA3_UP	-0.38300230840047594		0.1657762938230384	0.6363057324840764
IPA_AHRR_UP	-0.38417371362567415		0.1651085141903172	0.6363057324840764
IPA_TFE3_UP	-0.3843247243458353		0.16502504173622703	0.6363057324840764
IPA_RUNX3_UP	-0.3851904096678682		0.16419031719532554	0.6363057324840764
IPA_ABL1_DN	-0.385518360178017		0.16385642737896494	0.6363057324840764
IPA_SP4_DN	-0.38575195219352715		0.1634390651085142	0.6363057324840764
IPA_GRHL1_UP	-0.3865767998362466		0.16277128547579298	0.6363057324840764
IPA_SATB2_DN	-0.38725964461522		0.16243739565943238	0.6363057324840764
IPA_ID1_UP	-0.38740144511090174		0.16160267111853088	0.6363057324840764
IPA_NFYB_UP	-0.38796615316266353		0.16101836393989982	0.6363057324840764
IPA_RFX7_DN	-0.38847763516160894		0.16076794657762938	0.6363057324840764
IPA_KMT2C_UP	-0.38847763516160894		0.16076794657762938	0.6363057324840764
IPA_ZBTB7C_UP	-0.38847763516160894		0.16076794657762938	0.6363057324840764
IPA_ZNF536_UP	-0.38847763516160894		0.16076794657762938	0.6363057324840764
IPA_HOXA7_UP	-0.39007643005618664		0.15909849749582639	0.6363057324840764
IPA_TAL1_UP	-0.3904449129980647		0.15868113522537564	0.6363057324840764
IPA_HSF2_UP	-0.3910248459893679		0.15834724540901501	0.6363057324840764
IPA_SMAD1_UP	-0.3912586066374531		0.15818030050083473	0.6363057324840764
IPA_SIM2_UP	-0.3922094289379522		0.15726210350584308	0.6363057324840764
IPA_KDR_UP	-0.3924048958058136		0.15709515859766277	0.6363057324840764
IPA_NFKBIZ_UP	-0.39255108698185087		0.15692821368948248	0.6363057324840764
IPA_ZNF143_UP	-0.3960986827298562		0.1545075125208681	0.6363057324840764
IPA_RELB_UP	-0.3970930869294938		0.15409015025041736	0.6363057324840764
IPA_FOXO3_DN	-0.39865945219040855		0.1530050083472454	0.6363057324840764
IPA_CHD4_UP	-0.4029407754700567		0.15091819699499165	0.6363057324840764
IPA_GATA2_UP	-0.40322422498197275		0.1508347245409015	0.6363057324840764
IPA_ZBTB20_UP	-0.40421254867116135		0.15	0.6363057324840764
IPA_TBX2_DN	-0.4044566408626396		0.14991652754590984	0.6363057324840764
IPA_FOXP2_DN	-0.40618772779083057		0.14899833055091818	0.6363057324840764
IPA_ILF3_UP	-0.4064840742443108		0.14891485809682806	0.6363057324840764
IPA_TAL1_DN	-0.4075421369764397		0.14824707846410684	0.6363057324840764
IPA_NFIA_DN	-0.4098971629042676		0.14682804674457428	0.6363057324840764
IPA_PML_DN	-0.41006811360127393		0.14674457429048415	0.6363057324840764
IPA_CREB1_DN	-0.41064324334527663		0.146661101836394	0.6363057324840764
IPA_NRF1_UP	-0.41179599727763294		0.1461602671118531	0.6363057324840764
IPA_HOXB1_UP	-0.41413696887703044		0.14549248747913188	0.6363057324840764
IPA_RB1_UP	-0.414994177022705		0.14490818030050084	0.6363057324840764
IPA_HOXA11_DN	-0.4150063270132779		0.1448247078464107	0.6363057324840764
IPA_FOXA1_DN	-0.41737511441044833		0.14390651085141903	0.6363057324840764
IPA_KLF2_UP	-0.4183261380139852		0.14365609348914857	0.6363057324840764
IPA_MMP3_UP	-0.4206940969495072		0.14290484140233722	0.6363057324840764
IPA_MSX1_DN	-0.42489873133187483		0.14140233722871454	0.6363057324840764
IPA_SUV39H2_UP	-0.42782928254629476		0.14006677796327213	0.6356060606060606
IPA_FOXP3_UP	-0.4278463431038327		0.13998330550918198	0.6356060606060606
IPA_RPA1_DN	-0.42833282274018813		0.13989983305509182	0.6356060606060606
IPA_HOXA11_UP	-0.42992351289402925		0.13939899833055092	0.6356060606060606
IPA_E2F2_DN	-0.43310678408476483		0.13814691151919867	0.6356060606060606
IPA_NPAS2_UP	-0.44152683041818164		0.1348914858096828	0.623938223938224
IPA_CLOCK_UP	-0.44154504145249013		0.13480801335559264	0.623938223938224
IPA_RXRB_DN	-0.44631331215160597		0.13263772954924874	0.6182879377431906
IPA_CUX1_DN	-0.4502115170774662		0.13130217028380634	0.6144531249999999
IPA_GATA2_DN	-0.4557433677576408		0.13030050083472455	0.6121568627450981
IPA_MTA1_DN	-0.4557992939258659		0.1298831385642738	0.6121568627450981
IPA_SIX2_UP	-0.46538410658157464		0.12554257095158597	0.5944664031620553
IPA_KLF9_UP	-0.4667341035567795		0.12479131886477463	0.5932539682539683
IPA_NEUROD1_UP	-0.4670271982136818		0.12470784641068447	0.5932539682539683
IPA_EGR2_DN	-0.4670791283898556		0.12462437395659433	0.5932539682539683
IPA_MSX2_DN	-0.46712077781750205		0.12454090150250417	0.5932539682539683
IPA_RXRG_DN	-0.4715046684834407		0.12287145242070117	0.5932539682539683
IPA_TRIM22_UP	-0.47212574190683043		0.12245409015025041	0.5932539682539683
IPA_CTBP2_DN	-0.4721391103074655		0.12237061769616027	0.5932539682539683
IPA_ZNF429_UP	-0.47387045310284875		0.12178631051752921	0.5932539682539683
IPA_SNAI1_DN	-0.47417038151471413		0.12170283806343907	0.5932539682539683
IPA_CDX1_DN	-0.47612526786982656		0.12036727879799666	0.5932539682539683
IPA_SMARCB1_UP	-0.47706748650270925		0.12020033388981637	0.5932539682539683
IPA_TLX1_UP	-0.4773529245106747		0.12003338898163605	0.5932539682539683
IPA_STAT5B_UP	-0.47753773375211483		0.1197829716193656	0.5932539682539683
IPA_GSC_UP	-0.4778391762380001		0.1196160267111853	0.5932539682539683
IPA_TFAP2A_UP	-0.4785028947425417		0.11944908180300501	0.5932539682539683
IPA_NFKB1_UP	-0.47919109081914224		0.11928213689482471	0.5932539682539683
IPA_PAX6_DN	-0.4805419144690634		0.1189482470784641	0.5932539682539683
IPA_MYOG_UP	-0.4833525972017202		0.11819699499165276	0.5932539682539683
IPA_YY1_DN	-0.484305724056239		0.1176126878130217	0.5932539682539683
IPA_KDR_DN	-0.48566814341047615		0.11736227045075125	0.5932539682539683
IPA_PHOX2B_UP	-0.4864073147262755		0.11702838063439065	0.5932539682539683
IPA_NFKB1_DN	-0.48863545240148976		0.11652754590984975	0.5932539682539683
IPA_PGR_UP	-0.4898222626186795		0.11619365609348915	0.5932539682539683
IPA_CTNNB1_UP	-0.4911694198828444		0.11585976627712855	0.5932539682539683
IPA_SOX2_DN	-0.4929022757441628		0.11419031719532555	0.5932539682539683
IPA_KLF10_DN	-0.49292399631657974		0.11410684474123539	0.5932539682539683
IPA_HOXA1_UP	-0.4939746332582458		0.11352253756260434	0.5932539682539683
IPA_SREBF1_UP	-0.4977939730771609		0.11218697829716194	0.5932539682539683
IPA_HDAC5_UP	-0.49854128267745834		0.11202003338898163	0.5932539682539683
IPA_EED_DN	-0.5063840153964653		0.10993322203672788	0.5905829596412556
IPA_NR3C1_UP	-0.5074016437482989		0.10934891485809682	0.5900900900900901
IPA_NEUROD6_DN	-0.5100246703081206		0.10834724540901502	0.5873303167420814
IPA_SP3_DN	-0.5110648415840076		0.10826377295492487	0.5873303167420814
IPA_SOX2_UP	-0.5113634312642951		0.10818030050083473	0.5873303167420814
IPA_EP300_UP	-0.5115666935427556		0.10809682804674457	0.5873303167420814
IPA_ATF4_UP	-0.5118173895087117		0.10792988313856428	0.5873303167420814
IPA_MYB_UP	-0.5137901885423687		0.10726210350584307	0.5873303167420814
IPA_SOX1_UP	-0.5163452551452644		0.10617696160267112	0.5873303167420814
IPA_OVOL1_UP	-0.5174487728542836		0.10584307178631051	0.5873303167420814
IPA_MYOD1_UP	-0.5256345719216563		0.10217028380634391	0.5746478873239437
IPA_HIF3A_UP	-0.5265966201715385		0.10208681135225375	0.5746478873239437
IPA_SMAD3_UP	-0.5275767867949022		0.10200333889816361	0.5746478873239437
IPA_UBE2B_UP	-0.529112160462017		0.1011686143572621	0.5746478873239437
IPA_FIGLA_UP	-0.5347975629319586		0.0986644407345576	0.5655502392344498
IPA_MBD1_DN	-0.5373840658371629		0.09782971619365609	0.5634615384615385
IPA_TP53_DN	-0.5376902534769659		0.09774624373956595	0.5634615384615385
IPA_SIRT1_UP	-0.5378103104214853		0.09766277128547579	0.5634615384615385
IPA_TP53BP2_UP	-0.538557249037269		0.09757929883138565	0.5634615384615385
IPA_PTTG1_DN	-0.5393245625761146		0.09741235392320534	0.5634615384615385
IPA_NR1D1_DN	-0.5397470075142979		0.09724540901502504	0.5634615384615385
IPA_NR1D2_DN	-0.5397470075142979		0.09724540901502504	0.5634615384615385
IPA_NKX2-1_DN	-0.5397949913246349		0.09707846410684474	0.5634615384615385
IPA_CREBBP_UP	-0.5419756930144699		0.09624373956594325	0.5634615384615385
IPA_RBL2_DN	-0.5428066375199471		0.09607679465776293	0.5634615384615385
IPA_CEBPA_UP	-0.543516974807149		0.09590984974958264	0.5634615384615385
IPA_GLI2_UP	-0.5439097594737176		0.09557595993322204	0.5634615384615385
IPA_MYC_UP	-0.5440440927256174		0.09549248747913189	0.5634615384615385
IPA_ZNF43_UP	-0.5461810236876677		0.09515859766277128	0.5634615384615385
IPA_SMARCB1_DN	-0.5474076449126954		0.09490818030050084	0.5634615384615385
IPA_TRIM28_UP	-0.5490703620298296		0.09465776293823039	0.5634615384615385
IPA_FOXO4_DN	-0.5495095139765556		0.09432387312186978	0.5634615384615385
IPA_ID3_UP	-0.5504596974407284		0.09390651085141903	0.5634615384615385
IPA_ZNF665_UP	-0.5578717568177208		0.09190317195325542	0.5634615384615385
IPA_ZNF85_UP	-0.5578717568177208		0.09190317195325542	0.5634615384615385
IPA_PAX7_UP	-0.5592437137375311		0.09131886477462438	0.5634615384615385
IPA_MECOM_UP	-0.5610665604913929		0.09090150250417363	0.5634615384615385
IPA_HLF_UP	-0.5618035013022687		0.09073455759599332	0.5634615384615385
IPA_ZBTB33_DN	-0.5670906799124091		0.08939899833055091	0.5634615384615385
IPA_RELA_UP	-0.5672771123135151		0.08923205342237062	0.5634615384615385
IPA_MEF2D_UP	-0.5724268605461599		0.08806343906510851	0.5634615384615385
IPA_MSX1_UP	-0.5729430577876365		0.08772954924874792	0.5634615384615385
IPA_PAX5_DN	-0.5743868661929117		0.08739565943238731	0.5634615384615385
IPA_NCOA3_UP	-0.574528871984869		0.08731218697829717	0.5634615384615385
IPA_EBF1_DN	-0.5749944925526702		0.08714524207011685	0.5634615384615385
