Gene Set	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
IPA_ETS2_DN	12482.47840772	12717.329687377603	12375.928023410537	12672.990988978183	12599.891775777825	12716.640932210401
IPA_ETS2_UP	7634.601440812213	7609.957687525805	7627.1481275740525	8100.144890818924	8208.385210104394	7455.344111174493
IPA_ETV1_DN	9029.01996136583	8493.33207065664	8173.843685722775	8368.243029878064	8545.485452022229	8437.718402625784
IPA_ETV1_UP	11071.414559989944	10135.7488694083	10294.546134865115	10429.032808754211	10398.128950562907	9899.968360168015
IPA_ETV4_DN						
IPA_ETV4_UP	11288.934847677834	11093.274131658643	11182.278957933146	11113.32599736718	11168.888106183638	11143.377942139363
IPA_ETV5_DN	7221.186189715668	6776.966283625596	7856.434528669499	8253.774009784633	7169.600963892452	7897.795556454275
IPA_ETV5_UP	9217.410036087196	9982.80280238528	10312.930513705778	9444.855331558996	10068.861649497165	9902.435790080017
IPA_ETV6_DN	1594.7260859191772	6392.307116944744	3818.339603684406	1524.2920457694204	3870.3302539775195	4006.3598102154738
IPA_ETV6_UP	1714.3799153387017	6392.66142897377			2407.2894222705336	
IPA_FANCD2_DN						
IPA_FANCD2_UP	13571.878764200788	13436.87499651359	13405.874131340974	13330.87203818142	13333.872121907802	13214.86880076131
IPA_FEV_DN						
IPA_FEV_UP	3588.600150709678	3421.59548994107	4559.627250148711	4777.633334265817	5675.658396362884	4448.62415227257
IPA_FEZF2_DN						
IPA_FEZF2_UP						1216.5339510501658
IPA_FGF3_DN	6427.679383776018	6836.690798472789	6618.684714355682	6700.687002876796	6190.672769391826	6784.689347215497
IPA_FGF3_UP	7680.590441114848	6121.731928108449	6420.01982645803	6170.150571876131	6459.04801754754	5920.077120270487
IPA_FIGLA_DN	7715.1568443592605	7019.138658343257	7051.956532172027	7871.977481132689	8541.255660639354	6552.18596858979
IPA_FIGLA_UP	10902.222991162897	9266.859402926293	9629.75739544804	8529.120611059821	9424.550509127017	8676.63126529132
IPA_FLI1_DN	8385.178344703309	12667.980741870362	12819.229758030711	7694.1156102852365	12434.939155445561	7746.756753816894
IPA_FLI1_UP	13816.472442743292	14632.290079631566	13710.956568070413	14548.00271808905	13661.173053417011	13642.168502054154
IPA_FLII_DN	914.5255225943591					
IPA_FLII_UP	11064.58191460725	11135.521350833988	10582.647864927441	7664.1608060333465	10693.390036292392	10964.510298642814
IPA_FOSB_DN	8004.300647110864	8039.964447529475	8190.403287264976	7927.079897039214	7978.0438103475135	7945.004470579236
IPA_FOSB_UP	7645.5833039160125	7151.029611911178	7075.246738400861	7238.133081645929	6765.875564375929	7529.775130678211
IPA_FOSL1_DN	8246.092752580682	8300.208084853924	8207.167413926187	9018.687249292641	8470.99198014614	7180.254531693705
IPA_FOSL1_UP	10782.118235068572	9493.16506079966	9511.900385576151	9467.010754776447	9542.895557854952	10081.783103853439
IPA_FOSL2_DN	1017.5512727539959	2548.703665536911	2723.293235705072	3444.5507212390344	3589.6232640279513	2997.280477281652
IPA_FOSL2_UP	9611.900132436336	9821.353465573573	9225.23627538553	9734.427864924315	9562.195250439967	9006.899392629899
IPA_FOS_DN	11809.429069511745	11957.775634993903	11650.853963037513	11957.287032579152	11834.855468400909	11230.498073961242
IPA_FOS_UP	10555.06983785994	10526.892634768757	10353.991105581294	10343.629042418524	10787.521392104309	10370.141977057234
IPA_FOXA1_DN	10761.5915624651	10710.598295165506	10751.750736402908	10764.84869961216	10589.771785087118	9933.555622454118
IPA_FOXA1_UP	10481.625897560229	10093.82856457305	10271.651284540227	9580.409650955606	10020.406506329151	10981.288464809504
IPA_FOXA2_DN	7977.949601254202	7233.700858968724	7859.75477604654	8010.448070354764	8045.9268807987	7474.574598063844
IPA_FOXA2_UP	7972.880679182412	7604.524032270767	7478.163654936279	7859.96749571451	7599.00188696827	7804.053929162524
IPA_FOXA3_DN						
IPA_FOXA3_UP						
IPA_FOXC1_DN						
IPA_FOXC1_UP	4500.24022945808	6690.406223838812	6462.542506283381	6094.469634387827	4571.606631209599	3994.5407191148106
IPA_FOXC2_DN	1310.5365744768078	1324.5369651999245				1094.5305461772905
IPA_FOXC2_UP	8935.88951546719	10957.920678550026	8075.147137663667	9282.497491726124	8956.541046022354	8464.562270497874
IPA_FOXE3_DN						
IPA_FOXE3_UP						
IPA_FOXF2_DN	10715.064449707925	10782.55934956526	10709.670908170614	10408.370308502299	10439.371105131373	10427.595546366445
IPA_FOXF2_UP	12662.284057930055	12503.104774181606	13164.815181502647	12752.450870955277	12717.057419921706	12872.194256809707
IPA_FOXG1_DN	8381.666087615486	8630.512320398566	8483.847742965918	8914.500844316603	8312.21856240535	8799.69426549076
IPA_FOXG1_UP	3407.562655305183	4515.983672445322	3758.0769209302543	3847.364984823353	4078.9316754590996	2195.6991556701696
IPA_FOXH1_DN						
IPA_FOXH1_UP			2516.570232482445	881.5246016041555	2572.5717953749127	3134.587480117175
IPA_FOXI1_DN						
IPA_FOXI1_UP	5486.357298355767	5619.3523862710945	3494.9642061915697	4928.309437105622	3101.6276436974886	3565.2401059746794
IPA_FOXJ1_DN						
IPA_FOXJ1_UP		1533.1730114406562		1687.949485614453	1438.1854591101032	
IPA_FOXL2_DN	7759.4220838940355	7946.447567467607	7780.903341046432	8089.456666750064	6185.594552648204	7919.441510583176
IPA_FOXL2_UP	6270.160047893249	6481.729200678977	6431.7276215299	4729.389172378441	5755.578499162693	4610.567537379629
IPA_FOXM1_DN	11861.038867364205	12231.63085784445	12110.376003572668	12042.777944640105	11921.549448104552	12107.498392987372
IPA_FOXM1_UP	13180.919551774517	13018.8778763992	12862.028233162671	13382.490719758613	12889.340123804805	13148.883652239316
IPA_FOXN1_DN						
IPA_FOXN1_UP	8724.10252124936	9652.241627973783	9130.008545681045	10032.150996875816	10161.417285864736	9234.395656397235
IPA_FOXN3_DN						
IPA_FOXN3_UP						
IPA_FOXO1_DN	9452.150069555008	9571.589570283928	9567.440562332557	9329.640918811827	9130.89898057103	8671.443777446633
IPA_FOXO1_UP	12336.376372229239	12258.94597608792	12340.406290733043	12430.314394788154	12280.430873516976	12153.62296994623
IPA_FOXO3_DN	16514.081271394854	16443.31279634929	16444.07914445591	16446.54749180208	16434.467787850597	16413.06685285242
IPA_FOXO3_UP	10782.88851630494	10356.274325890347	10575.640967059084	11008.800554485428	10273.2492004185	10000.910061696444
IPA_FOXO4_DN	14421.729752045912	13438.57181314153	13307.12004025606	13149.178105031586	12969.26159274246	13144.573519803133
IPA_FOXO4_UP	12738.412847020356	12730.125188773423	12721.542788224793	12970.234083724887	12913.710930039995	12505.08231606188
IPA_FOXP1_DN	3797.941830130164	4441.395172304543	4808.318783999276	3943.1769849295233	4517.064260600793	3853.717098230056
IPA_FOXP1_UP	7302.6769915406585	7454.712168717788	8120.534622647641	7269.732466549743	7753.940438361642	5950.401655445405
IPA_FOXP2_DN	7423.8883560133745	6630.7011074340335	7750.722155511911	6740.207717033637	7212.408863030035	6629.9381578963
IPA_FOXP2_UP						
IPA_FOXP3_DN	11293.457789276206	11235.98372931399	11475.77178096589	11304.462443723805	9934.398876168241	11442.135815351023
IPA_FOXP3_UP	8815.412184877234	8976.61743819251	8014.356556430484	8469.618013694098	7956.755098844172	7533.566001661169
IPA_FUBP1_DN						
IPA_FUBP1_UP	6300.675839359172	6140.671373952122	6747.688314590117	6565.683235189597	5979.666880636279	6648.685551619505
IPA_FUS_DN		2336.565208899514		2252.562864560813		
IPA_FUS_UP	2565.491351760665	5292.199692996878	2368.270218614106	2183.8243963540967		2550.7484122201417
IPA_GABPA_DN						
IPA_GABPA_UP	13062.33160613284	15802.615537790187	13200.554746955531	13131.837312985086	13034.44157257049	15602.059097358651
IPA_GABPB1_DN						
IPA_GABPB1_UP	9452.801596637446	8775.791093068996	8709.067515391793	9173.73348939934	9143.601213886011	8881.035640913982
IPA_GATA1_DN	9858.505588034024	10822.555170287942	10169.888190546802	9132.620534041369	9775.66201774568	9062.771606562277
IPA_GATA1_UP	8997.223282526385	8395.51140911495	9111.454618729334	8921.007817113106	8602.615392767728	8616.724043728427
IPA_GATA2_DN	4161.300502373075		998.1551214038028		1303.1938598914257	1042.3013117471367
IPA_GATA2_UP	6574.396182645319	9910.99176483965	5096.159703776064	6267.92132591426	3926.982995126584	4466.845260597422
IPA_GATA3_DN	8328.433045676511	8307.048819537134	8324.379303939571	8581.017790986025	8700.558541699664	8347.34618951328
IPA_GATA3_UP	8864.696198889364	8483.46687013732	8875.80363402074	8375.349258198845	8738.442213500879	8612.509607345319
IPA_GATA4_DN	9948.204165540106	11028.915554309031	10903.605805227722	9699.826626294496	11145.310443291997	9906.738477380459
IPA_GATA4_UP	6074.989908934467	5234.740728286925	5253.169512875039	5230.026908915358	5623.668535215805	5352.544127638229
IPA_GATA5_DN						
IPA_GATA5_UP	7373.271667753854	7455.040448640925	6750.961111327191	6951.815038687842	7806.87459952081	6733.894593750928
IPA_GATA6_DN						
IPA_GATA6_UP	8429.273062496846	6910.325144620145	7700.861065123683	7979.336122783836	6498.568702260764	6623.612002899274
IPA_GCM1_DN	12317.340035367557	12492.173365747341	12206.469861077916	12226.537176232046	12399.705621093133	12360.676956833251
IPA_GCM1_UP	6430.679467502399	6361.67754179561	6315.676257991083	6239.674136922734	6544.682649104923	5250.646535125407
IPA_GFI1B_DN	11537.969024468852	8927.059492140637	9462.48767384799	11560.549105344862	9758.284820432267	9886.58963541964
IPA_GFI1B_UP	9885.827765226815	8619.85296827272	7145.911144468695	9657.020039641046	5482.930847169064	8830.997097330499
IPA_GFI1_DN	11467.172083682888	10686.540918649243	11511.559654441831	10614.682973605028	10070.589633753812	10672.589684112578
IPA_GFI1_UP	12949.504381151113	13175.058300683822	11233.094546444538	12451.377929671475	12833.520512254221	12614.436088163722
IPA_GLI1_DN	13628.525298414488	12395.561604681297	11714.263129089264	11776.799138290167	13480.891231112131	12619.390346957409
IPA_GLI1_UP	10830.166029122453	10618.597838175283	10391.05100191036	10264.14095985173	10244.25701052582	10129.720032547822
IPA_GLI2_DN	15418.946946660722	10795.90087545213	9452.654031680639	9388.615410673758	10392.572650075746	13978.163041988722
IPA_GLI2_UP	8307.834941342722	8017.168719629009	8394.47487949222	7556.956712331799	8516.010580036344	7333.914035362201
IPA_GLI3_DN	5766.556125433377	6427.871446703815	6525.008205648168	5824.384947300509	6769.85398940827	5887.889008035612
IPA_GLI3_UP	10085.587863669016	9559.247063018913	9549.728340071391	9544.053926443883	9630.62261360458	9512.150167340576
IPA_GLIS1_DN						
IPA_GLIS1_UP	1337.3421625608507	3522.6599261822053	3379.1879635606792	3938.9699598797483	4112.668704619084	4072.8248244259894
IPA_GRHL1_DN						
IPA_GRHL1_UP	15152.69455765008	9422.034346851806	9423.595177867373	9487.552160284104	9262.587130042835	9481.408699665486
IPA_GRHL2_DN						
IPA_GRHL2_UP	8256.514956395427	7077.480623285151	7191.970074482221	8414.481967928927	7629.740454374299	8113.404973902951
IPA_GRHL3_DN						
IPA_GRHL3_UP						
IPA_GSC_DN	1576.5439982160278	1102.5307694476433	1156.5322765225224	3289.5918059802543	2993.583544977212	1825.5509475057488
IPA_GSC_UP	11935.632301752637	12253.610951789016	11856.630179110509	9826.689840884746	11439.390711586691	11829.31410323168
IPA_GSX2_DN	1513.3292676183482		1321.3790851097074	994.5022608080302	3345.42184883974	1336.3100089379845
IPA_GSX2_UP	5504.116108067572	4454.566870359383	5263.137968110978	4645.317678795283	5766.8467006208275	3783.4961577249883
IPA_GTF2B_DN						
IPA_GTF2B_UP	4279.619435686374	4743.632385366819	5479.652926239248	5810.662164050082	4749.632552819583	6772.689012309968
IPA_GTF2F2_DN						
IPA_GTF2F2_UP	16490.69047741689	16459.84995769636	16427.13327262119	16471.595700826947	16487.733414931117	16485.67867801253
IPA_GTF2H1_DN						
IPA_GTF2H1_UP						
IPA_GTF2IRD1_DN		3137.5875638435564		3101.5865591269703	4145.61569590797	3760.6049510222565
IPA_GTF2IRD1_UP	15297.926934779338	15230.925064890134	15161.923139183345	15244.925455613253	15279.926432421044	15303.927102232103
IPA_GTF2I_DN	13884.441653259464	13659.875812356973	13512.229702948402	13602.387782399288	13463.992663264193	13800.576111430426
IPA_GTF2I_UP	12609.861554345454	12613.803913103155	12644.306669301723	12707.038230240123	12767.661625805227	12659.887254050145
IPA_GTF3C2_DN	5611.656610200063	2330.56504144675	3080.5859730422953	2284.563757642223	3618.6009879735	2540.5709022935025
IPA_GTF3C2_UP						
IPA_GZF1_DN						
IPA_GZF1_UP	3390.594624768454	2972.582958892536	3893.6086628918665	3863.6078256280452	3356.593675869456	3104.5866428533527
IPA_H2AFX_DN	11869.88126912406	11854.287014302676	11987.095499775129	11716.6394334524	12561.580650859165	12029.855809741885
IPA_H2AFX_UP	7936.123266866867	11155.363326831788	7266.310047375103	7749.778337831152	11220.569801852827	7446.4987511960435
IPA_H2AFY_DN	3720.0460959817988	4290.645279535415	4488.952655979041	4219.808941490803	3960.929840817344	3368.8572574770596
IPA_H2AFY_UP						
IPA_H2AFZ_DN						
IPA_H2AFZ_UP	14175.785255443621	12030.064043116427	14547.347678943603	14196.348834357503	14462.10978907533	14513.153503636026
IPA_H3F3A_DN						
IPA_H3F3A_UP						
IPA_H3F3B_DN						
IPA_H3F3B_UP						
IPA_HAND1_DN	4999.612389549706	5161.361716473542	3608.6253046668576	4995.628679794151	4783.671359323984	4669.519010647074
IPA_HAND1_UP	9369.496058563276	9443.235705544279	9301.870164372942	8319.749998567248	8446.037728345156	9327.593940822
IPA_HAND2_DN		5026.168857631146	3769.5105727053538	3684.9287075061943	6690.228753248625	4807.964693406361
IPA_HAND2_UP	7016.908243981768	5836.958503540204	5259.883334295314	4753.185885861375	6205.715867840162	4682.467932608435
IPA_HBP1_DN						
IPA_HBP1_UP	1482.5413747893863	1555.5434121313529	1540.5429934994418	3793.605872012461	3609.600736794354	2602.572632638734
IPA_HDAC10_DN	7829.718511905291	8289.73134995056	8778.744997350856	8727.743574002357	8487.736875891784	8602.7400854031
IPA_HDAC10_UP						
IPA_HDAC1_DN	8590.15720493316	7922.519284404422	8807.269340149558	7820.024342240002	8701.499726063725	8256.611292970383
IPA_HDAC1_UP	12064.66467968555	11337.853275581583	11732.987683117386	11762.729789041343	11318.077695793838	11249.871848762388
IPA_HDAC2_DN	8249.684297804039	7485.853194095537	8435.756476438944	7956.026600138649	8394.906716218382	8382.924457919564
IPA_HDAC2_UP	10198.411547460213	10265.789865462193	10571.162493499844	10371.078007624634	9949.297378200428	10082.75487628165
IPA_HDAC3_DN	9967.802710227508	9651.615569080084	8837.791140471125	10477.083346721207	9602.760225521903	8490.287671678403
IPA_HDAC3_UP	8267.314900686157	8759.855585546678	8908.4073131923	8559.684669573857	7701.267191609915	8703.501522172091
IPA_HDAC4_DN	11083.876038779616	8348.582992124071	8449.923305932605	8526.065338833414	9157.066546509099	8130.416394137611
IPA_HDAC4_UP	14326.614978273725	13837.52239329772	14280.273110208345	14168.255580610983	14085.350903084305	13829.210994932124
IPA_HDAC5_DN	10009.797266852376	8374.357171281252	8493.493249799845	8329.51096099602	8693.201295688643	8841.810257324785
IPA_HDAC5_UP	13123.344740457645	12924.645053214388	13025.959422073147	12644.017370261583	13139.023100297263	11998.640614339549
IPA_HDAC6_DN	9351.616928036388	9132.659130322221	8922.706840601173	9266.255628918374	9599.527014517833	8834.662779921591
IPA_HDAC6_UP	9682.449933128462	9815.972837349802	9965.632229811668	9860.264897100049	9864.958210882522	9407.150749713617
IPA_HDAC7_DN	11464.53019816916	11372.479458565325	11498.77993302827	12010.494864650662	11903.529695797562	11761.488222171876
IPA_HDAC7_UP		3585.2051911806393	1888.0714205953816	1785.154646941907		
IPA_HDAC8_DN	5896.635125482697	4147.598554622119	4791.684615652993	4792.831708492122	4654.225825202157	4244.205590225293
IPA_HDAC8_UP	12073.244622615359	12492.364044278613	12182.254034142803	12073.167722504388	12220.665859126462	12115.590985638013
IPA_HES1_DN	9670.446462961452	9930.43442433916	10292.379019470356	10836.889393043402	10075.284302465057	9748.65407761484
IPA_HES1_UP	9042.012744713846	9468.99646275955	9273.330293394989	9482.413331067728	9424.997664985303	9387.063966601136
IPA_HES2_DN						
IPA_HES2_UP	6522.322515716849	6385.990642057546	9739.486854599581	6080.889820857912	6624.500121252398	9477.49140385958
IPA_HES7_DN						
IPA_HES7_UP	3301.592140885783	3557.5992855370623	3194.5891546448183	1989.555524547975	2979.5831542540955	2086.5582317009985
IPA_HESX1_DN		4848.635315790195	1705.547598450462	3762.605006839845	1695.5473193625212	1467.5409561574752
IPA_HESX1_UP						
IPA_HEY1_DN	7257.1653030985935	7710.079648078727	7883.757772953759	7399.951255657834	7184.126150611333	7774.184274849355
IPA_HEY1_UP	9907.528594853282	9982.967241947837	10018.170685199786	9947.92803207275	10027.09049412369	10029.411000090699
IPA_HEY2_DN	5690.60589426572	5370.060528890292	5137.33641426418	5300.622373981705	5634.070328027598	5081.28245026493
IPA_HEY2_UP	9271.869413926968	9329.889279335463	8915.629941607674	8842.456714900363	8922.186436764136	8552.031760859543
IPA_HEYL_DN	2879.896060795582	2444.631574980939	1991.5628800108893	2320.8520828071155	2126.020732677382	2825.374651459377
IPA_HEYL_UP	11927.539975269861	12015.84217277357	11939.241320514162	12027.177761713334	12046.27822458266	12222.869336828577
IPA_HHEX_DN	8516.53055116186	8214.989587718823	7592.505894025147	8428.242535224925	8122.414540557319	8301.502330055398
IPA_HHEX_UP	14852.759394138142	14734.281670311091	11230.119109693658	14611.90233275166	14632.103707062259	11122.752805823406
IPA_HIC1_DN	11312.003692456647	11376.117417042948	11250.903076215287	11064.6256271846	11041.8280109655	11049.95410814293
IPA_HIC1_UP	10659.45756708357	10700.32231574826	10492.39695268276	10703.75530726001	10518.466661071296	10559.08418881898
IPA_HIF1AN_DN	14209.883689163174	14018.598780465878	14223.93861662086	14041.454425504764	14394.672587814703	14217.836827691604
IPA_HIF1AN_UP	4867.635846057282	5896.664564206371	4582.627892050975	3984.6112025921266	3662.602215960439	4673.630431751234
IPA_HIF1A_DN	11952.83877050421	12110.709005903223	11832.627850629142	12409.333744277072	12122.653599752677	12045.624251522268
IPA_HIF1A_UP	11151.821677498952	11209.702602976133	11183.902789243362	11152.162285024722	11083.359009331836	11006.07427573606
IPA_HIF3A_DN	7829.1263091981245	7947.950541329313	8032.90465509812	7973.96038922007	6008.135428443652	7785.250172774673
IPA_HIF3A_UP	9347.783458238127	9316.476489625324	10094.248877715314	8984.093860466408	9280.301789529372	9042.397518772548
IPA_HINFP_DN						
IPA_HINFP_UP	9138.321299215533	10017.602626504631	10132.047596183667	10099.324492075513	9843.835932369158	9723.586282859285
IPA_HIST1H1A_DN	12207.441031860371	11444.687017358778	11764.233446344644	11618.411067466708	12489.280672780355	12469.065564127597
IPA_HIST1H1A_UP	12382.594662796815	13045.1428011256	12397.3009212733	13107.528210935543	12549.541866513271	12421.264539070817
IPA_HIST1H1C_DN	10021.10818223418	9997.1802284769	9835.724274844108	10026.871715499501	9884.369177660654	9963.367888079549
IPA_HIST1H1C_UP						
IPA_HIST1H1D_DN	6674.686277248151	6199.673020570972	6368.677737157168	6523.682063020247	6810.690072844143	7012.695710420543
IPA_HIST1H1D_UP						
IPA_HIST1H1E_DN	6674.686277248151	6199.673020570972	6368.677737157168	6523.682063020247	6810.690072844143	7012.695710420543
IPA_HIST1H1E_UP						
IPA_HIST1H1T_DN	10209.498944477176	9864.48367407696	10738.415490748363	10856.06962984439	10632.688176791115	10766.11038778812
IPA_HIST1H1T_UP	11428.58099127055	14203.1017231791	11739.049989797588	11886.437478751435	11732.599442262712	11771.36861672744
IPA_HIST1H2BC_DN						
IPA_HIST1H2BC_UP	8864.747397507144	9176.756105050892	9317.760040190855	9433.763277610966	9276.758895930298	9711.771036255714
IPA_HIST1H2BE_DN						
IPA_HIST1H2BE_UP	8864.747397507144	9176.756105050892	9317.760040190855	9433.763277610966	9276.758895930298	9711.771036255714
IPA_HIST1H2BG_DN						
IPA_HIST1H2BG_UP	8864.747397507144	9176.756105050892	9317.760040190855	9433.763277610966	9276.758895930298	9711.771036255714
IPA_HIST1H2BI_DN						
IPA_HIST1H2BI_UP	8864.747397507144	9176.756105050892	9317.760040190855	9433.763277610966	9276.758895930298	9711.771036255714
IPA_HIST1H4A_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4A_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4C_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4C_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4D_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4D_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4E_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4E_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4F_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4F_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4H_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4H_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4I_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4I_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4J_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4J_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST1H4L_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST1H4L_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST2H3C_DN	5611.656610200063	2330.56504144675	3080.5859730422953	2284.563757642223	3618.6009879735	2540.5709022935025
IPA_HIST2H3C_UP	8864.747397507144	9176.756105050892	9317.760040190855	9433.763277610966	9276.758895930298	9711.771036255714
IPA_HIST2H4A_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST2H4A_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST2H4B_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST2H4B_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIST4H4_DN	5611.605944741639	2342.1373231496705	3080.5251186151527	2284.5362266242905	5844.766287974703	2540.542952831668
IPA_HIST4H4_UP	12861.69773684881	12931.647207259763	13054.4523246438	13105.129911930177	13051.336804239209	13291.311206447575
IPA_HIVEP2_DN						
IPA_HIVEP2_UP	15297.926934779338	15230.925064890134	15161.923139183345	15244.925455613253	15279.926432421044	15303.927102232103
IPA_HLF_DN	3403.5949875827773				1060.5295972782924	
IPA_HLF_UP	8802.407365017409	8737.120245253092	8417.652006008333	7771.579680304549	8345.070809049663	6138.960621943133
IPA_HLTF_DN	5611.656610200063	2330.56504144675	3080.5859730422953	2284.563757642223	3618.6009879735	2540.5709022935025
IPA_HLTF_UP	8443.735647904845	6225.673746199617	6125.670955320211	6067.669336610155	7319.70427842032	5466.652563424925
IPA_HMGA1_DN	12734.81658649095	12800.607607243357	13896.620689461797	13430.718684635935	12567.62976069738	12629.387758034038
IPA_HMGA1_UP	12418.51518885519	12450.786033935903	11043.527719427531	11049.253065996265	10860.580749508557	10947.56117536656
IPA_HMGA2_DN	15427.126852918354	15409.772718901742	16438.049850991927	16378.759187619467	15513.839774972726	15480.640649953384
IPA_HMGA2_UP	8825.357828583567	8871.476657370467	9088.087846907107	8522.672175429561	8682.305497188925	8441.256315329521
IPA_HMGB1_DN	12454.876410963685	9576.92854076268	12559.465368871619	12611.899363750457	12425.268488784788	12147.305498953663
IPA_HMGB1_UP	8879.424050458947	8185.409553886361	8917.967373959124	8773.182239872016	8555.157330836522	8176.558956693592
IPA_HNF1A_DN	7199.450542779584	8051.2187820406825	8119.810803353667	7138.988192144815	8280.119890339316	8211.626186550975
IPA_HNF1A_UP	8416.428019886333	8535.69375638419	9023.380747502279	8080.610663478422	8299.501694370272	7923.905248886925
IPA_HNF1B_DN	8113.18965288919	12547.358219382231	12684.496622954892	12858.363550111202	13061.37638851512	12529.35503769088
IPA_HNF1B_UP	7050.03673863907	6962.951163387281	7026.292713283847	6821.4695899094395	6786.952254386275	6426.494080721112
IPA_HNF4A_DN	9709.518170410942	9677.900871233605	9673.503240879447	9703.353362733491	9546.393329238828	9472.438167401993
IPA_HNF4A_UP	9929.742763182689	9917.444496870443	10210.925011002775	10083.417369239563	10336.273849133337	10060.217046052869
IPA_HNRNPK_DN	5101.948681263888	4945.081742785421	5446.1602238071855	6008.503293522552	5397.474726846784	5139.287268665947
IPA_HNRNPK_UP	10003.81891096185	7661.744480645935	7145.503905824066	6922.077796816469	8945.631917948971	9766.629785778125
IPA_HOPX_DN						
IPA_HOPX_UP	4957.638357848748	1616.5451145677898	3880.6083000775443	4895.636627503516	1026.5286483792943	4542.626775699213
IPA_HOXA10_DN	12416.083945480948	11748.302730497415	11594.128134939854	11533.369917350206	11390.586403608366	12276.119891084129
IPA_HOXA10_UP	10316.609209113964	10329.65804366743	10204.758831200988	9904.882257945126	9919.244446910596	10289.093837752496
IPA_HOXA11_DN	9041.277904058004	9086.471168495826	8427.029038171584	8598.215996018063	8795.193574802977	8675.494242368814
IPA_HOXA11_UP	9940.415322468889	10856.912765296402	9970.43654744369	9782.052201979051	9771.478917435537	9877.141475786602
IPA_HOXA13_DN	7541.710474172602	7141.699310654977	7754.7164187457365	7625.712818511302	7436.707543749225	7792.717479279911
IPA_HOXA13_UP	5883.664201392048	6118.6707599586525	6102.670313417948	5954.666182916427	5519.65404259101	5572.655521757096
IPA_HOXA1_DN	9760.422799057738	13947.414345535697	13926.622550950131	8991.01654382016	14070.42737930645	9780.815420136978
IPA_HOXA1_UP	8077.4422630855715	8068.936648799859	8119.299563723948	8213.259818704222	7883.651685865062	7876.259636271271
IPA_HOXA2_DN						
IPA_HOXA2_UP	7683.081107488198	7821.100309810536	8270.182924452953	7953.912696424921	8176.085126579586	7916.913645376835
IPA_HOXA3_DN						
IPA_HOXA3_UP	12526.601228034164	8177.038115879205	8649.590464125087	8005.500696691305	12435.598688262866	7839.55489312306
IPA_HOXA5_DN	15450.931204824828	15136.922441463494	15478.931986271064	15432.930702466536	15523.933242166795	15335.927995313512
IPA_HOXA5_UP						
IPA_HOXA6_DN	13840.886271666392	13634.880522454814	13409.87424297615	13729.88317379025	13506.876950129174	13644.880801542755
IPA_HOXA6_UP						
IPA_HOXA7_DN	12331.008027230268	12721.800917062663	12589.45314350931	12782.931176257776	13084.88125012338	12891.472046333836
